code_p,name_p_BRI,name_p_BRIS,name_p_COB TUBE,name_p_COSTA,name_p_Cob magnet,name_p_Deep SMD,name_p_JIMI,name_p_MINI B,name_p_MINI C,name_p_PATENT,name_p_SELINE,name_p_STEPS,name_p_TORRES,color_p_B,color_p_G,color_p_W,color_p_WG,color_p_b,color_p_g,color_p_w,Inventory value,Inventory,Total orders,total 23,AV23,multiplier,Minimum stock,purchase_r,Month,Value
15308,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0507936507936507,0.1523545706371191,0.0,0.0118069815195071,0.0048780487804878,0.0,0.0032441200324412,0.189406099518459,December,0.0
15302,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4181497514830848,0.2280701754385964,0.0,0.2869609856262833,0.1853658536585365,0.0,0.1557177615571776,0.1326912787586945,January,0.2155172413793103
15302,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4181497514830848,0.2280701754385964,0.0,0.2869609856262833,0.1853658536585365,0.0,0.1557177615571776,0.1326912787586945,February,0.3732057416267942
15302,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4181497514830848,0.2280701754385964,0.0,0.2869609856262833,0.1853658536585365,0.0,0.1557177615571776,0.1326912787586945,March,0.2311557788944723
15302,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4181497514830848,0.2280701754385964,0.0,0.2869609856262833,0.1853658536585365,0.0,0.1557177615571776,0.1326912787586945,April,0.2276785714285714
15302,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4181497514830848,0.2280701754385964,0.0,0.2869609856262833,0.1853658536585365,0.0,0.1557177615571776,0.1326912787586945,May,0.2216216216216216
15302,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4181497514830848,0.2280701754385964,0.0,0.2869609856262833,0.1853658536585365,0.0,0.1557177615571776,0.1326912787586945,June,0.3989071038251366
15302,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4181497514830848,0.2280701754385964,0.0,0.2869609856262833,0.1853658536585365,0.0,0.1557177615571776,0.1326912787586945,July,0.0695296523517382
15302,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4181497514830848,0.2280701754385964,0.0,0.2869609856262833,0.1853658536585365,0.0,0.1557177615571776,0.1326912787586945,August,0.055350553505535
15302,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4181497514830848,0.2280701754385964,0.0,0.2869609856262833,0.1853658536585365,0.0,0.1557177615571776,0.1326912787586945,September,0.2807017543859649
15302,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4181497514830848,0.2280701754385964,0.0,0.2869609856262833,0.1853658536585365,0.0,0.1557177615571776,0.1326912787586945,October,0.1638418079096045
15302,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4181497514830848,0.2280701754385964,0.0,0.2869609856262833,0.1853658536585365,0.0,0.1557177615571776,0.1326912787586945,Novermber,0.3
15302,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4181497514830848,0.2280701754385964,0.0,0.2869609856262833,0.1853658536585365,0.0,0.1557177615571776,0.1326912787586945,December,0.2118226600985221
15301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9093153759820426,0.494921514312096,0.84,0.6309034907597536,0.4390243902439024,1.0,0.437956204379562,1.0,January,0.5172413793103449
15301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9093153759820426,0.494921514312096,0.84,0.6309034907597536,0.4390243902439024,1.0,0.437956204379562,1.0,February,1.0
15301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9093153759820426,0.494921514312096,0.84,0.6309034907597536,0.4390243902439024,1.0,0.437956204379562,1.0,March,0.2211055276381909
15301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9093153759820426,0.494921514312096,0.84,0.6309034907597536,0.4390243902439024,1.0,0.437956204379562,1.0,April,0.2455357142857142
15301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9093153759820426,0.494921514312096,0.84,0.6309034907597536,0.4390243902439024,1.0,0.437956204379562,1.0,May,0.8486486486486486
15301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9093153759820426,0.494921514312096,0.84,0.6309034907597536,0.4390243902439024,1.0,0.437956204379562,1.0,June,0.8579234972677595
15301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9093153759820426,0.494921514312096,0.84,0.6309034907597536,0.4390243902439024,1.0,0.437956204379562,1.0,July,0.2883435582822086
15301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9093153759820426,0.494921514312096,0.84,0.6309034907597536,0.4390243902439024,1.0,0.437956204379562,1.0,August,0.2841328413284132
15301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9093153759820426,0.494921514312096,0.84,0.6309034907597536,0.4390243902439024,1.0,0.437956204379562,1.0,September,0.7324561403508771
15301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9093153759820426,0.494921514312096,0.84,0.6309034907597536,0.4390243902439024,1.0,0.437956204379562,1.0,October,0.1977401129943503
15301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9093153759820426,0.494921514312096,0.84,0.6309034907597536,0.4390243902439024,1.0,0.437956204379562,1.0,Novermber,0.22
15301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9093153759820426,0.494921514312096,0.84,0.6309034907597536,0.4390243902439024,1.0,0.437956204379562,1.0,December,0.2561576354679803
15450,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3340708674042007,0.0941828254847645,0.0,0.0041067761806981,0.0048780487804878,0.0,0.0040551500405515,0.155163188871054,January,0.0
15450,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3340708674042007,0.0941828254847645,0.0,0.0041067761806981,0.0048780487804878,0.0,0.0040551500405515,0.155163188871054,February,0.0191387559808612
15450,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3340708674042007,0.0941828254847645,0.0,0.0041067761806981,0.0048780487804878,0.0,0.0040551500405515,0.155163188871054,March,0.0050251256281407
15450,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3340708674042007,0.0941828254847645,0.0,0.0041067761806981,0.0048780487804878,0.0,0.0040551500405515,0.155163188871054,April,0.0401785714285714
15450,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3340708674042007,0.0941828254847645,0.0,0.0041067761806981,0.0048780487804878,0.0,0.0040551500405515,0.155163188871054,May,0.0
15450,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3340708674042007,0.0941828254847645,0.0,0.0041067761806981,0.0048780487804878,0.0,0.0040551500405515,0.155163188871054,June,0.0
15450,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3340708674042007,0.0941828254847645,0.0,0.0041067761806981,0.0048780487804878,0.0,0.0040551500405515,0.155163188871054,July,0.0081799591002045
15450,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3340708674042007,0.0941828254847645,0.0,0.0041067761806981,0.0048780487804878,0.0,0.0040551500405515,0.155163188871054,August,0.003690036900369
15450,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3340708674042007,0.0941828254847645,0.0,0.0041067761806981,0.0048780487804878,0.0,0.0040551500405515,0.155163188871054,September,0.0482456140350877
15450,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3340708674042007,0.0941828254847645,0.0,0.0041067761806981,0.0048780487804878,0.0,0.0040551500405515,0.155163188871054,October,0.0282485875706214
15450,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3340708674042007,0.0941828254847645,0.0,0.0041067761806981,0.0048780487804878,0.0,0.0040551500405515,0.155163188871054,Novermber,0.036
15450,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3340708674042007,0.0941828254847645,0.0,0.0041067761806981,0.0048780487804878,0.0,0.0040551500405515,0.155163188871054,December,0.0197044334975369
15452,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3626422959756293,0.0978762696214219,0.0,0.0035934291581108,0.0048780487804878,0.0,0.0032441200324412,0.1578384162653825,January,0.0
15452,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3626422959756293,0.0978762696214219,0.0,0.0035934291581108,0.0048780487804878,0.0,0.0032441200324412,0.1578384162653825,February,0.0191387559808612
15452,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3626422959756293,0.0978762696214219,0.0,0.0035934291581108,0.0048780487804878,0.0,0.0032441200324412,0.1578384162653825,March,0.0050251256281407
15452,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3626422959756293,0.0978762696214219,0.0,0.0035934291581108,0.0048780487804878,0.0,0.0032441200324412,0.1578384162653825,April,0.0401785714285714
15452,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3626422959756293,0.0978762696214219,0.0,0.0035934291581108,0.0048780487804878,0.0,0.0032441200324412,0.1578384162653825,May,0.0
15452,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3626422959756293,0.0978762696214219,0.0,0.0035934291581108,0.0048780487804878,0.0,0.0032441200324412,0.1578384162653825,June,0.0
15452,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3626422959756293,0.0978762696214219,0.0,0.0035934291581108,0.0048780487804878,0.0,0.0032441200324412,0.1578384162653825,July,0.0081799591002045
15452,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3626422959756293,0.0978762696214219,0.0,0.0035934291581108,0.0048780487804878,0.0,0.0032441200324412,0.1578384162653825,August,0.003690036900369
15452,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3626422959756293,0.0978762696214219,0.0,0.0035934291581108,0.0048780487804878,0.0,0.0032441200324412,0.1578384162653825,September,0.0482456140350877
15452,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3626422959756293,0.0978762696214219,0.0,0.0035934291581108,0.0048780487804878,0.0,0.0032441200324412,0.1578384162653825,October,0.0282485875706214
15452,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3626422959756293,0.0978762696214219,0.0,0.0035934291581108,0.0048780487804878,0.0,0.0032441200324412,0.1578384162653825,Novermber,0.032
15452,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3626422959756293,0.0978762696214219,0.0,0.0035934291581108,0.0048780487804878,0.0,0.0032441200324412,0.1578384162653825,December,0.0197044334975369
15453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4931858265191599,0.0886426592797784,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1583734617442482,January,0.0
15453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4931858265191599,0.0886426592797784,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1583734617442482,February,0.0191387559808612
15453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4931858265191599,0.0886426592797784,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1583734617442482,March,0.0050251256281407
15453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4931858265191599,0.0886426592797784,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1583734617442482,April,0.0401785714285714
15453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4931858265191599,0.0886426592797784,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1583734617442482,May,0.0
15453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4931858265191599,0.0886426592797784,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1583734617442482,June,0.0
15453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4931858265191599,0.0886426592797784,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1583734617442482,July,0.0081799591002045
15453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4931858265191599,0.0886426592797784,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1583734617442482,August,0.003690036900369
15453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4931858265191599,0.0886426592797784,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1583734617442482,September,0.0482456140350877
15453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4931858265191599,0.0886426592797784,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1583734617442482,October,0.0282485875706214
15453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4931858265191599,0.0886426592797784,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1583734617442482,Novermber,0.028
15453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4931858265191599,0.0886426592797784,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1583734617442482,December,0.0394088669950738
15455,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5246432579765913,0.0904893813481071,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1594435527019796,January,0.0
15455,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5246432579765913,0.0904893813481071,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1594435527019796,February,0.0191387559808612
15455,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5246432579765913,0.0904893813481071,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1594435527019796,March,0.0050251256281407
15455,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5246432579765913,0.0904893813481071,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1594435527019796,April,0.0401785714285714
15455,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5246432579765913,0.0904893813481071,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1594435527019796,May,0.0
15455,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5246432579765913,0.0904893813481071,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1594435527019796,June,0.0
15455,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5246432579765913,0.0904893813481071,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1594435527019796,July,0.0081799591002045
15455,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5246432579765913,0.0904893813481071,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1594435527019796,August,0.003690036900369
15455,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5246432579765913,0.0904893813481071,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1594435527019796,September,0.0482456140350877
15455,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5246432579765913,0.0904893813481071,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1594435527019796,October,0.0282485875706214
15455,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5246432579765913,0.0904893813481071,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1594435527019796,Novermber,0.028
15455,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5246432579765913,0.0904893813481071,0.005,0.0051334702258726,0.0,0.0,0.0024330900243309,0.1594435527019796,December,0.0394088669950738
15456,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6681417348084014,0.0821791320406278,0.01,0.002053388090349,0.0,0.0,0.0024330900243309,0.1599785981808453,January,0.0
15456,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6681417348084014,0.0821791320406278,0.01,0.002053388090349,0.0,0.0,0.0024330900243309,0.1599785981808453,February,0.0191387559808612
15456,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6681417348084014,0.0821791320406278,0.01,0.002053388090349,0.0,0.0,0.0024330900243309,0.1599785981808453,March,0.0050251256281407
15456,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6681417348084014,0.0821791320406278,0.01,0.002053388090349,0.0,0.0,0.0024330900243309,0.1599785981808453,April,0.0401785714285714
15456,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6681417348084014,0.0821791320406278,0.01,0.002053388090349,0.0,0.0,0.0024330900243309,0.1599785981808453,May,0.0
15456,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6681417348084014,0.0821791320406278,0.01,0.002053388090349,0.0,0.0,0.0024330900243309,0.1599785981808453,June,0.0
15456,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6681417348084014,0.0821791320406278,0.01,0.002053388090349,0.0,0.0,0.0024330900243309,0.1599785981808453,July,0.0081799591002045
15456,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6681417348084014,0.0821791320406278,0.01,0.002053388090349,0.0,0.0,0.0024330900243309,0.1599785981808453,August,0.003690036900369
15456,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6681417348084014,0.0821791320406278,0.01,0.002053388090349,0.0,0.0,0.0024330900243309,0.1599785981808453,September,0.0482456140350877
15456,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6681417348084014,0.0821791320406278,0.01,0.002053388090349,0.0,0.0,0.0024330900243309,0.1599785981808453,October,0.0282485875706214
15456,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6681417348084014,0.0821791320406278,0.01,0.002053388090349,0.0,0.0,0.0024330900243309,0.1599785981808453,Novermber,0.028
15456,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6681417348084014,0.0821791320406278,0.01,0.002053388090349,0.0,0.0,0.0024330900243309,0.1599785981808453,December,0.0098522167487684
15458,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.266345999679333,0.0406278855032317,0.033,0.0030800821355236,0.0,0.0,0.0024330900243309,0.160513643659711,January,0.0
15458,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.266345999679333,0.0406278855032317,0.033,0.0030800821355236,0.0,0.0,0.0024330900243309,0.160513643659711,February,0.0191387559808612
15458,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.266345999679333,0.0406278855032317,0.033,0.0030800821355236,0.0,0.0,0.0024330900243309,0.160513643659711,March,0.0050251256281407
15458,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.266345999679333,0.0406278855032317,0.033,0.0030800821355236,0.0,0.0,0.0024330900243309,0.160513643659711,April,0.0401785714285714
15458,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.266345999679333,0.0406278855032317,0.033,0.0030800821355236,0.0,0.0,0.0024330900243309,0.160513643659711,May,0.0
15458,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.266345999679333,0.0406278855032317,0.033,0.0030800821355236,0.0,0.0,0.0024330900243309,0.160513643659711,June,0.0
15458,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.266345999679333,0.0406278855032317,0.033,0.0030800821355236,0.0,0.0,0.0024330900243309,0.160513643659711,July,0.0081799591002045
15458,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.266345999679333,0.0406278855032317,0.033,0.0030800821355236,0.0,0.0,0.0024330900243309,0.160513643659711,August,0.003690036900369
15458,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.266345999679333,0.0406278855032317,0.033,0.0030800821355236,0.0,0.0,0.0024330900243309,0.160513643659711,September,0.0482456140350877
15458,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.266345999679333,0.0406278855032317,0.033,0.0030800821355236,0.0,0.0,0.0024330900243309,0.160513643659711,October,0.0282485875706214
15458,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.266345999679333,0.0406278855032317,0.033,0.0030800821355236,0.0,0.0,0.0024330900243309,0.160513643659711,Novermber,0.028
15458,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.266345999679333,0.0406278855032317,0.033,0.0030800821355236,0.0,0.0,0.0024330900243309,0.160513643659711,December,0.0197044334975369
15451,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3633156966490299,0.1015697137580794,0.0,0.0025667351129363,0.0,0.0,0.0008110300081103,0.1615837346174425,January,0.0
15451,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3633156966490299,0.1015697137580794,0.0,0.0025667351129363,0.0,0.0,0.0008110300081103,0.1615837346174425,February,0.0191387559808612
15451,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3633156966490299,0.1015697137580794,0.0,0.0025667351129363,0.0,0.0,0.0008110300081103,0.1615837346174425,March,0.0050251256281407
15451,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3633156966490299,0.1015697137580794,0.0,0.0025667351129363,0.0,0.0,0.0008110300081103,0.1615837346174425,April,0.0401785714285714
15451,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3633156966490299,0.1015697137580794,0.0,0.0025667351129363,0.0,0.0,0.0008110300081103,0.1615837346174425,May,0.0
15451,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3633156966490299,0.1015697137580794,0.0,0.0025667351129363,0.0,0.0,0.0008110300081103,0.1615837346174425,June,0.0
15451,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3633156966490299,0.1015697137580794,0.0,0.0025667351129363,0.0,0.0,0.0008110300081103,0.1615837346174425,July,0.0081799591002045
15451,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3633156966490299,0.1015697137580794,0.0,0.0025667351129363,0.0,0.0,0.0008110300081103,0.1615837346174425,August,0.003690036900369
15451,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3633156966490299,0.1015697137580794,0.0,0.0025667351129363,0.0,0.0,0.0008110300081103,0.1615837346174425,September,0.0482456140350877
15451,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3633156966490299,0.1015697137580794,0.0,0.0025667351129363,0.0,0.0,0.0008110300081103,0.1615837346174425,October,0.0282485875706214
15451,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3633156966490299,0.1015697137580794,0.0,0.0025667351129363,0.0,0.0,0.0008110300081103,0.1615837346174425,Novermber,0.02
15451,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3633156966490299,0.1015697137580794,0.0,0.0025667351129363,0.0,0.0,0.0008110300081103,0.1615837346174425,December,0.0246305418719211
15454,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5352252685586019,0.0951061865189289,0.005,0.0005133470225872,0.0,0.0,0.0008110300081103,0.1631888710540396,January,0.0
15454,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5352252685586019,0.0951061865189289,0.005,0.0005133470225872,0.0,0.0,0.0008110300081103,0.1631888710540396,February,0.0191387559808612
15454,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5352252685586019,0.0951061865189289,0.005,0.0005133470225872,0.0,0.0,0.0008110300081103,0.1631888710540396,March,0.0050251256281407
15454,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5352252685586019,0.0951061865189289,0.005,0.0005133470225872,0.0,0.0,0.0008110300081103,0.1631888710540396,April,0.0401785714285714
15454,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5352252685586019,0.0951061865189289,0.005,0.0005133470225872,0.0,0.0,0.0008110300081103,0.1631888710540396,May,0.0
15454,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5352252685586019,0.0951061865189289,0.005,0.0005133470225872,0.0,0.0,0.0008110300081103,0.1631888710540396,June,0.0
15454,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5352252685586019,0.0951061865189289,0.005,0.0005133470225872,0.0,0.0,0.0008110300081103,0.1631888710540396,July,0.0081799591002045
15454,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5352252685586019,0.0951061865189289,0.005,0.0005133470225872,0.0,0.0,0.0008110300081103,0.1631888710540396,August,0.003690036900369
15454,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5352252685586019,0.0951061865189289,0.005,0.0005133470225872,0.0,0.0,0.0008110300081103,0.1631888710540396,September,0.0482456140350877
15454,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5352252685586019,0.0951061865189289,0.005,0.0005133470225872,0.0,0.0,0.0008110300081103,0.1631888710540396,October,0.0282485875706214
15454,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5352252685586019,0.0951061865189289,0.005,0.0005133470225872,0.0,0.0,0.0008110300081103,0.1631888710540396,Novermber,0.02
15454,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5352252685586019,0.0951061865189289,0.005,0.0005133470225872,0.0,0.0,0.0008110300081103,0.1631888710540396,December,0.0049261083743842
15457,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7318903318903319,0.0886426592797784,0.01,0.0,0.0,0.0,0.0008110300081103,0.1647940074906367,January,0.0
15457,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7318903318903319,0.0886426592797784,0.01,0.0,0.0,0.0,0.0008110300081103,0.1647940074906367,February,0.0191387559808612
15457,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7318903318903319,0.0886426592797784,0.01,0.0,0.0,0.0,0.0008110300081103,0.1647940074906367,March,0.0050251256281407
